ID,plate,treatment,line,symbiosis,well,temp,day,tent_count,day_cat
H2-SYM-3_A1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),10,8,day_10
H2-SYM-3_A1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),11,8,day_11
H2-SYM-3_A1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),12,8,day_12
H2-SYM-3_A1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),13,9,day_13
H2-SYM-3_A1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),14,9,day_14
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),0,0,day_0
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),1,0,day_1
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),2,0,day_2
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),3,0,day_3
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),4,0,day_4
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),5,0,day_5
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),6,0,day_6
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),7,0,day_7
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),8,0,day_8
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),9,0,day_9
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),10,0,day_10
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),11,5,day_11
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),12,6,day_12
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),13,8,day_13
H2-SYM-3_A2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),14,8,day_14
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),0,0,day_0
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),1,0,day_1
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),2,0,day_2
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),3,0,day_3
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),4,0,day_4
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),5,0,day_5
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),6,1,day_6
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),7,6,day_7
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),8,7,day_8
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),9,9,day_9
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),10,10,day_10
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),11,10,day_11
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),12,12,day_12
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),13,12,day_13
H2-SYM-3_A3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),14,12,day_14
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),0,0,day_0
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),1,0,day_1
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),2,0,day_2
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),3,0,day_3
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),4,0,day_4
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),5,0,day_5
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),6,1,day_6
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),7,6,day_7
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),8,6,day_8
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),9,7,day_9
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),10,8,day_10
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),11,8,day_11
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),12,8,day_12
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),13,10,day_13
H2-SYM-3_A4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),14,10,day_14
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),0,0,day_0
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),1,0,day_1
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),2,0,day_2
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),3,0,day_3
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),4,0,day_4
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),5,2,day_5
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),6,5,day_6
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),7,8,day_7
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),8,12,day_8
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),9,16,day_9
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),10,16,day_10
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),11,16,day_11
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),12,16,day_12
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),13,16,day_13
H2-SYM-3_B1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B1,25C (ambient),14,16,day_14
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),0,0,day_0
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),1,0,day_1
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),2,0,day_2
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),3,0,day_3
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),4,0,day_4
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),5,0,day_5
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),6,1,day_6
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),7,4,day_7
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),8,7,day_8
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),9,8,day_9
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),10,8,day_10
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),11,8,day_11
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),12,10,day_12
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),13,10,day_13
H2-SYM-3_B2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B2,25C (ambient),14,11,day_14
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),0,0,day_0
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),1,0,day_1
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),2,0,day_2
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),3,0,day_3
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),4,0,day_4
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),5,4,day_5
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),6,5,day_6
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),7,5,day_7
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),8,6,day_8
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),9,6,day_9
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),10,8,day_10
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),11,8,day_11
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),12,8,day_12
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),13,8,day_13
H2-SYM-3_B3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B3,25C (ambient),14,10,day_14
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),0,0,day_0
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),1,0,day_1
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),2,0,day_2
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),3,0,day_3
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),4,0,day_4
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),5,0,day_5
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),6,0,day_6
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),7,5,day_7
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),8,6,day_8
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),9,6,day_9
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),10,8,day_10
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),11,8,day_11
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),12,8,day_12
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),13,8,day_13
H2-SYM-3_B4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,B4,25C (ambient),14,8,day_14
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),0,0,day_0
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),1,0,day_1
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),2,0,day_2
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),3,0,day_3
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),4,0,day_4
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),5,0,day_5
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),6,1,day_6
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),7,8,day_7
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),8,8,day_8
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),9,8,day_9
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),10,8,day_10
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),11,10,day_11
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),12,10,day_12
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),13,10,day_13
H2-SYM-3_C1_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C1,25C (ambient),14,10,day_14
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),0,0,day_0
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),1,0,day_1
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),2,0,day_2
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),3,0,day_3
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),4,1,day_4
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),5,3,day_5
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),6,6,day_6
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),7,6,day_7
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),8,6,day_8
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),9,8,day_9
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),10,8,day_10
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),11,9,day_11
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),12,10,day_12
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),13,x,day_13
H2-SYM-3_C2_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C2,25C (ambient),14,x,day_14
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),0,0,day_0
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),1,0,day_1
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),2,0,day_2
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),3,0,day_3
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),4,0,day_4
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),5,1,day_5
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),6,2,day_6
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),7,5,day_7
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),8,6,day_8
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),9,9,day_9
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),10,9,day_10
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),11,10,day_11
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),12,10,day_12
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),13,12,day_13
H2-SYM-3_C3_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C3,25C (ambient),14,12,day_14
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),0,0,day_0
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),1,0,day_1
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),2,0,day_2
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),3,0,day_3
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),4,0,day_4
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),5,1,day_5
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),6,2,day_6
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),7,6,day_7
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),8,10,day_8
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),9,10,day_9
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),10,10,day_10
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),11,10,day_11
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),12,10,day_12
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),13,10,day_13
H2-SYM-3_C4_X3B,H2-Sym-3,H2-SYM-25C (b),H2,Sym,C4,25C (ambient),14,10,day_14
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),0,0,day_0
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),1,0,day_1
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),2,0,day_2
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),3,0,day_3
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),4,0,day_4
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),5,0,day_5
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),6,2,day_6
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),7,5,day_7
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),8,6,day_8
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),9,6,day_9
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),10,10,day_10
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),11,10,day_11
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),12,10,day_12
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),13,10,day_13
H2-SYM-5_A1_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A1,25C (ambient),14,10,day_14
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),0,0,day_0
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),1,0,day_1
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),2,0,day_2
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),3,0,day_3
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),4,0,day_4
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),5,0,day_5
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),6,0,day_6
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),7,0,day_7
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),8,0,day_8
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),9,2,day_9
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),10,5,day_10
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),11,9,day_11
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),12,9,day_12
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),13,9,day_13
H2-SYM-5_A2_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A2,25C (ambient),14,10,day_14
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),0,0,day_0
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),1,0,day_1
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),2,0,day_2
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),3,0,day_3
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),4,0,day_4
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),5,0,day_5
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),6,0,day_6
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),7,8,day_7
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),8,10,day_8
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),9,10,day_9
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),10,10,day_10
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),11,10,day_11
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),12,12,day_12
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),13,12,day_13
H2-SYM-5_A3_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A3,25C (ambient),14,12,day_14
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),0,0,day_0
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),1,0,day_1
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),2,0,day_2
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),3,0,day_3
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),4,0,day_4
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),5,0,day_5
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),6,0,day_6
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),7,4,day_7
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),8,6,day_8
H2-SYM-5_A4_X3B,H2-Sym-5,H2-SYM-25C (b),H2,Sym,A4,25C (ambient),9,6,day_9
